,name,date,desc,earliestStartTime,logoImg,shortName,timeZone,units,url,shorturl,postponed,cancelled,finishers,allowSimulations,loc_desc,loc_coords,loc_country_iso
733,IRM-SWITZERLAND-2022,2022-07-10,IRONMAN® Switzerland Thun,1657427100,/_imgss/events/IRM-SWITZERLAND-2022/1652213627_im-ironman-switzerland-thun-logo-pos-large-9958.png,IM Switzerland,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-SWITZERLAND-2022,3286,0,,1163,,"Thun BE, Switzerland","['46.745568', '7.613586']",CH
734,IRM-ECUADOR703-2022,2022-07-17,IRONMAN® 70.3® Ecuador,1658057400,/_imgss/events/IRM-ECUADOR703-2022/1652210431_logo1-large-634.png,IM 70.3 Ecuador,America/Guayaquil,metric,https://track.rtrt.me/e/IRM-ECUADOR703-2022,3277,1,,935,,"Manta, Ecuador","['-0.98109', '-80.6967']",EC
735,IRM-DESARU5150-2022,2022-07-23,IRONMAN® 5i50™ Triathlon Series Desaru Coast,1658531100,/_imgss/events/IRM-DESARU5150-2022/1652292890_desaru-coast-5150-26.png,5i50 Desaru  Coast,Asia/Kuala_Lumpur,metric,https://track.rtrt.me/e/IRM-DESARU5150-2022,3290,0,,172,,"Desaru Coast, Malaysia","['1.553823', '104.231382']",
736,IRM-LAKEPLACID-2022,2022-07-24,ViewSPORT® IRONMAN® Lake Placid,1658658300,/_imgss/events/IRM-LAKEPLACID-2022/1652218263_1024-ironmanlakeplacid-triclub-color-large-5600.png,IM Lake Placid,America/New_York,standard,https://track.rtrt.me/e/IRM-LAKEPLACID-2022,3293,0,,1826,,"Lake Placid NY, United States","['44.28209', '-73.98274']",US
737,IRM-OHIO703-2022,2022-07-24,IRONMAN® 70.3® Ohio,1658658600,/_imgss/events/IRM-OHIO703-2022/1652217964_ironman703ohio-color-large-560.png,IM 70.3 Ohio,America/New_York,standard,https://track.rtrt.me/e/IRM-OHIO703-2022,3292,0,,1463,,"Sandusky OH, United States","['41.4561', '-82.711581']",US
738,IRM-DESARUCOAST702-2022,2022-07-24,IRONMAN® 70.3® Desaru Coast,1658617500,/_imgss/events/IRM-DESARUCOAST702-2022/1652217083_im703-desarucoast-large-1131.png,IM 70.3 Desaru Coast,Asia/Kuala_Lumpur,metric,https://track.rtrt.me/e/IRM-DESARUCOAST702-2022,3291,0,,817,,"Desaru Coast, Malaysia","['3.153145', '101.624123']",PH
739,IRM-MAINE703-2022,2022-07-31,IRONMAN® 70.3® Maine,1659262800,/_imgss/events/IRM-MAINE703-2022/1652218613_im22-703maine-logo-1-large-9349.png,IM 70.3 Maine,America/New_York,standard,https://track.rtrt.me/e/IRM-MAINE703-2022,3295,0,,1217,,"Augusta ME, United States","['44.310545', '-69.779276']",US
740,IRM-CALGARY703-2022,2022-07-31,IRONMAN® 70.3® Calgary,1659272400,/_imgss/events/IRM-CALGARY703-2022/1652218449_imyyc-logo-2022-large-8676.png,IM 70.3 Calgary,America/Edmonton,metric,https://track.rtrt.me/e/IRM-CALGARY703-2022,3294,0,,465,,"Calgary, Canada","['51.04523', '-114.06315']",CA
741,IRM-MAASTRICHT703-2022,2022-08-06,IRONMAN® 70.3® Maastricht-Limburg,1659762000,/_imgss/events/IRM-MAASTRICHT703-2021/1625463899_ironman-703-maastricht-2020-pos-2604.png,IM 70.3 Maastricht,Europe/Amsterdam,metric,https://track.rtrt.me/e/IRM-MAASTRICHT703-2022,3378,0,,1530,,"Maastricht LI, Netherlands","['50.86667', '5.68333']",CH
742,IRM-TALLINN-2022,2022-08-06,IRONMAN® Tallinn,1659756300,/_imgss/events/IRM-TALLINN-2021/1625760864_ironman-tallinn-logo-pos-large-2997.png,IM Tallinn,Europe/Tallinn,metric,https://track.rtrt.me/e/IRM-TALLINN-2022,3377,0,,670,,"Tallinn, Estonia","['59.43482', '24.74427']",EE
743,IRM-BOULDER703-2022,2022-08-06,IRONMAN® 70.3® Boulder,1659792900,/_imgss/events/IRM-BOULDER703-2022/1659628481_im703boulder-secondary-large-3625.png,IM 70.3 Boulder,America/Denver,standard,https://track.rtrt.me/e/IRM-BOULDER703-2022,3376,0,,1988,,"Boulder CO, United States","['40.01574', '-105.27924']",US
744,IRM-MACEIO703-2022,2022-08-07,IRONMAN® 70.3® Maceió,1659862800,/_imgss/events/IRM-MACEIO703-2022/1655318191_maceio-large-3993.png,IM 70.3 Maceió,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-MACEIO703-2022,3381,0,,899,,"Maceió AL, Brazil","['-9.66648', '-35.73499']",BR
745,IRM-TALLINN703-2022,2022-08-07,IRONMAN® 70.3® Tallinn,1659855600,/_imgss/events/IRM-TALLINN703-2021/1625764618_20200428-im-703-tallinn-race-logo-pos-6971.png, IM 70.3 Tallinn,Europe/Tallinn,metric,https://track.rtrt.me/e/IRM-TALLINN703-2022,3382,0,,1006,,"Tallinn, Estonia","['59.43482', '24.74427']",EE
746,IRM-PHILIPPINES703-2022,2022-08-07,IRONMAN® 70.3® Philippines,1659824400,/_imgss/events/IRM-PHILIPPINES703-2022/1659624716_megaworld-im703phil-cebu-logo-standardcolors-800w-large-4760.png,IM 70.3 Philippines,Asia/Manila,metric,https://track.rtrt.me/e/IRM-PHILIPPINES703-2022,cebu2022,0,,791,,"Lapu-Lapu City, Philippines","['10.3066', '124.0027']",PH
747,IRM-ALASKA-2022,2022-08-07,IRONMAN® Alaska,1659877200,/_imgss/events/IRM-ALASKA-2022/1655318880_im-alaska-large-9573.png,IM Alaska,America/Nome,standard,https://track.rtrt.me/e/IRM-ALASKA-2022,3384,0,,720,,"Juneau AK, États-Unis","['58.30195', '-134.419734']",US
748,IRM-MAASTRICHT-2022,2022-08-07,IRONMAN® Maastricht-Limburg,1659848400,/_imgss/events/IRM-MAASTRICHT-2022/1655318631_im21-ironman-maastricht-limburg-pos-7708.png,IM Maastricht,Europe/Amsterdam,metric,https://track.rtrt.me/e/IRM-MAASTRICHT-2022,3383,0,,922,,"Maastricht, Netherlands","['50.84981', '5.68829']",NL
749,IRM-GDYNIA-2022,2022-08-07,Enea IRONMAN® Gdynia | Enea IRONMAN® 70.3® Gdynia,1659844800,/_imgss/events/IRM-GDYNIA-2021/1626380021_ironman-gdynia-2021-double-heer-2070.png,IM & IM 70.3 Gdynia,Europe/Warsaw,metric,https://track.rtrt.me/e/IRM-GDYNIA-2022,3380,0,,948,,"Gdynia, Poland","['54.5198', '18.53649']",PL
750,IRM-SWANSEA703-2022,2022-08-07,IRONMAN® 70.3® Swansea,1659851700,/_imgss/events/IRM-SWANSEA703-2022/1655319444_211029-im-703-swansea-logo-pos-large-7067.png,IM 70.3 Swansea,Europe/London,metric,https://track.rtrt.me/e/IRM-SWANSEA703-2022,3385,0,,1586,,"Swansea WLS, United Kingdom","['51.619596', '-3.945925']",
751,IRM-FINLAND-2022,2022-08-13,IRONMAN® Finland,1660364100,/_imgss/events/IRM-FINLAND-2021/1626551269_ironman-finland-2020-pos-7360.png,IM Finland,Europe/Helsinki,metric,https://track.rtrt.me/e/IRM-FINLAND-2022,3387,0,,446,,"Kuopio 15, Finland","['62.8925', '27.67833']",FI
752,IRM-IRELAND703-2022,2022-08-13,"IRONMAN® 70.3® Ireland, Cork",1660368600,/_imgss/events/IRM-IRELAND703-2022/1655320687_microsoftteams-image-5745.png,"IM 70.3 Ireland, Cork",Europe/Dublin,metric,https://track.rtrt.me/e/IRM-IRELAND703-2022,3386,0,,1059,,"Youghal CO, Ireland","['51.950148', '-7.850665']",ES
753,IRM-RWANDA703-2022,2022-08-14,IRONMAN® 70.3® Rwanda,1660452300,/_imgss/events/IRM-RWANDA703-2022/1655322457_im21-ironman-703-rwanda-2022-pos-large-5115.png,IM 70.3 Rwanda,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-RWANDA703-2022,3390,0,,122,,"Rwanda, Africa","['-29.85567', '31.03526']",ZA
754,IRM-IRELAND-2022,2022-08-14,"IRONMAN® Ireland, Cork",1660455000,/_imgss/events/IRM-IRELAND-2019/1550682597_im703ireland-2019-5510.png,"IM Ireland, Cork",Europe/Dublin,metric,https://track.rtrt.me/e/IRM-IRELAND-2022,3389,0,,1054,,"Youghal CO, Ireland","['51.950148', '-7.850665']",ES
755,IRM-KAZAKHSTAN-2022,2022-08-14,IRONMAN® Kazakhstan | IRONMAN® 70.3® Astana,1660437000,/_imgss/events/IRM-KAZAKHSTAN-2021/1626472375_ironman-kazakhstan-pos-large-double-heer-1682.png,IM & IM 70.3 Kazakhstan,Asia/Almaty,metric,https://track.rtrt.me/e/IRM-KAZAKHSTAN-2022,3388,0,,1299,,"Astana, Kazakhstan","['51.12772', '71.4283']",KZ
756,IRM-KALMAR-2022,2022-08-20,IRONMAN® Kalmar,1660971300,/_imgss/events/IRM-KALMAR-2017/1502195583_ironman-kalmar-4590.jpg,IM Kalmar,Europe/Stockholm,metric,https://track.rtrt.me/e/IRM-KALMAR-2022,3392,0,,1797,,"Kalmar, Sweden","['56.66956', '16.30022']",SE
757,IRM-VICHY703-2022,2022-08-20,IRONMAN® 70.3® Vichy,1660969680,/_imgss/events/IRM-VICHY703-2022/1655322713_im-703-vichy-logo-pos-7977.png,IM 70.3 Vichy,Europe/Paris,metric,https://track.rtrt.me/e/IRM-VICHY703-2022,3391,0,,2080,,"Vichy, France","['46.12686', '3.42999']",
758,IRM-VICHY-2022,2022-08-21,VinFast IRONMAN® Vichy,1661056200,/_imgss/events/IRM-VICHY-2022/1658858159_im22-ironman-vichy-vinfast-pos-9374.png,IM Vichy,Europe/Paris,metric,https://track.rtrt.me/e/IRM-VICHY-2022,3395,0,,907,,"Vichy, France","['46.12686', '3.42999']",FR
759,IRM-MONT-TREMBLANT-2022,2022-08-21,IRONMAN® Mont-Tremblant,1661081700,/_imgss/events/IRM-MONT-TREMBLANT-2022/1655323236_im21-monttremblant-primary-rs-large-7850.png,IM Mont-Tremblant,America/Montreal,metric,https://track.rtrt.me/e/IRM-MONT-TREMBLANT-2022,3394,0,,945,,"Mont-Tremblant QC, Canada","['46.11834', '-74.60169']",CA
760,IRM-COPENHAGEN-2022,2022-08-21,IRONMAN® Copenhagen,1661058000,/_imgss/events/IRM-COPENHAGEN-2022/1655322973_ironman-copenhagen-logo-2022-pos-large-2768.png,IM Copenhagen,Europe/Copenhagen,metric,https://track.rtrt.me/e/IRM-COPENHAGEN-2022,3393,0,,2077,,"Copenhagen, Denmark","['55.67633', '12.56936']",DK
761,IRM-KAPRUN703-2022,2022-08-28,IRONMAN® 70.3® Zell am See-Kaprun,1661677200,/_imgss/events/IRM-KAPRUN703-2018/1533525177_zell-app-logo-5469.png,IM 70.3 Kaprun,Europe/Vienna,metric,https://track.rtrt.me/e/IRM-KAPRUN703-2022,3396,0,,1935,,"Kaprun 5, Austria","['47.2725', '12.75944']",AT
762,IRM-DUISBURG703-2022,2022-08-28,VinFast IRONMAN® 70.3® Duisburg,1661663700,/_imgss/events/IRM-DUISBURG703-2022/1658853946_im22-703-duisburg-vinfast-pos-large-7426.png,IM 70.3 Duisburg,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-DUISBURG703-2022,3397,0,,2055,,"Duisburg NW, Germany","['51.43222', '6.76111']",CH
763,IRM-CANADA-2022,2022-08-28,IRONMAN® Canada-Penticton,1661691000,/_imgss/events/IRM-CANADA-2022/1655323892_im21-can-primaryrs-large-6490.png,IM Canada,America/Vancouver,metric,https://track.rtrt.me/e/IRM-CANADA-2022,3398,0,,1378,,"Penticton BC, Canada","['49.494891', '-119.594421']",CA
764,IRM-POZNAN703-2022,2022-09-04,Enea IRONMAN® 70.3® Poznan | Enea IRONMAN® 5150® Poznan,1662267600,/_imgss/events/IRM-POZNAN703-2022/1659642139_poznan-poland-enea-logos-double-heer-8775.png,IM 70.3 & 5150 Poznan,Europe/Warsaw,metric,https://track.rtrt.me/e/IRM-POZNAN703-2022,3480,0,,877,,"Poznań WP, Poland","['52.412082', '16.908015']",PL
765,IRM-DAVAO5150-2022,2022-09-04,Penong's IRONMAN® 5i50™ Tagum City Davao del Norte,1662243600,/_imgss/events/IRM-DAVAO5150-2022/1660532544_2020penongs5150-tagum-logo-final-large-large-2982.png,5i50 Davao,Asia/Manila,metric,https://track.rtrt.me/e/IRM-DAVAO5150-2022,3479,0,,276,,"Tagum DAV, Philippines","['7.45', '125.8']",
766,IRM-ERKNER5150-2022,2022-09-10,IRONMAN® 5i50™ Erkner | IRONMAN® 4:18:4 Erkner,1662787800,/_imgss/events/IRM-ERKNER5150-2022/1660534310_5150-erkner-logo-pos-large-427.png,5150|4184 Erkner,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-ERKNER5150-2022,3484,0,,571,,"Erkner BB, Germany","['52.42598', '13.754281']",DK
767,IRM-WISCONSIN703-2022,2022-09-10,IRONMAN® 70.3® Wisconsin,1662810000,/_imgss/events/IRM-WISCONSIN703-2022/1661530075_event9cropped-791.png,IM 70.3 Wisconsin,America/Chicago,standard,https://track.rtrt.me/e/IRM-WISCONSIN703-2022,3482,0,,1366,,"Madison WI, United States","['43.07295', '-89.38669']",US
768,IRM-ATLANTICCITY703-2022,2022-09-10,IRONMAN® 70.3® Atlantic City,1662805800,/_imgss/events/IRM-ATLANTICCITY703-2022/1660534346_ironman703atlanticcity-02-large-3006.png,IM 70.3 AC,America/New_York,standard,https://track.rtrt.me/e/IRM-ATLANTICCITY703-2022,3481,0,,1692,,"Atlantic City NJ, United States","['39.36288', '-74.42638']",US
769,IRM-WISCONSIN-2022,2022-09-11,IRONMAN® Wisconsin,1662896400,/_imgss/events/IRM-WISCONSIN-2022/1659643777_im-wisco-test-3-large-9759.png,IM Wisconsin,America/Chicago,standard,https://track.rtrt.me/e/IRM-WISCONSIN-2022,3483,0,,1023,,"Madison WI, United States","['43.07295', '-89.38669']",US
770,IRM-SANTACRUZ703-2022,2022-09-11,IRONMAN® 70.3® Santa Cruz,1662904200,/_imgss/events/IRM-SANTACRUZ703-2022/1660537809_im703santacruz-boa-nutrition-5918.png,IM 70.3 Santa Cruz,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-SANTACRUZ703-2022,3485,0,,2622,,"Santa Cruz CA, United States","['36.97407', '-122.03096']",US
771,IRM-MICHIGAN703-2022,2022-09-11,IRONMAN® 70.3® Michigan,1662892200,/_imgss/events/IRM-MICHIGAN703-2022/1659644781_im703mi-01-large-cropped-large-6909.png,IM 70.3 Michigan,America/Detroit,standard,https://track.rtrt.me/e/IRM-MICHIGAN703-2022,3486,0,,1418,,"Frankfort MI, United States","['44.6336', '-86.2342']",US
772,IRM-WALES-2022,2022-09-11,IRONMAN® Wales,1662875700,/_imgss/events/IRM-WALES-2022/1659645568_ironman-wales-pos-large-1630.png,IM Wales,Europe/London,metric,https://track.rtrt.me/e/IRM-WALES-2022,3489,0,,1713,,"Haverfordwest, United Kingdom","['51.79189', '-4.98273']",
773,IRM-SAOPAULO703-2022,2022-09-11,IRONMAN® 70.3® São Paulo,1662883200,/_imgss/events/IRM-SAOPAULO703-2022/1659645058_sao-paulo-large-204.png,IM 70.3 São Paulo ,America/Sao_Paulo,metric,https://track.rtrt.me/e/IRM-SAOPAULO703-2022,3488,0,,1486,,"São Paulo SP, Brazil","['-23.5507', '-46.6334']",BR
774,IRM-SUNSHINECOAST703-2022,2022-09-11,Qatar Airways IRONMAN® 70.3® Sunshine Coast,1662839700,/_imgss/events/IRM-SUNSHINECOAST703-2022/1662430442_qatarairways-703sunshinecoast-logo-1121.png,IM 70.3 Sunshine Coast,Australia/Brisbane,metric,https://track.rtrt.me/e/IRM-SUNSHINECOAST703-2022,3487,0,,1637,,"Sunshine Coast QLD, Australia","['-26.68361', '153.11787']",AU
775,IRM-ERKNER703-2022,2022-09-11,IRONMAN® 70.3™ Erkner,1662876000,/_imgss/events/IRM-ERKNER703-2022/1660658000_im-703-erkner-logo-pos-large-1570.png,IM 70.3 Erkner,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-ERKNER703-2022,3490,0,,1380,,"Erkner BB, Germany","['52.42598', '13.754281']",DK
776,IRM-MARYLAND-2022,2022-09-17,IRONMAN® Maryland,1663411500,/_imgss/events/IRM-MARYLAND-2022/1663023635_im-maryland-vinfast-mdotlogo-medal-full-331.png,IM Maryland,America/New_York,standard,https://track.rtrt.me/e/IRM-MARYLAND-2022,3492,0,,1375,,"Cambridge MD, United States","['38.56312', '-76.07806']",
777,IRM-ITALYEMILIA-2022,2022-09-17,IRONMAN® Italy Emilia-Romagna,1663392600,/_imgss/events/IRM-ITALYEMILIA-2022/1660620100_im-emilia-romagna-logo-pos-7222.png,IM Italy EmiliaRomagna,Europe/Rome,metric,https://track.rtrt.me/e/IRM-ITALYEMILIA-2022,3491,0,0,,,"Cervia RA, Italy","['44.25', '12.36667']",IT
778,IRM-TIMBERMAN703-2022,2022-09-18,IRONMAN® 70.3® Timberman,1663496400,/_imgss/events/IRM-TIMBERMAN703-2022/1660626103_ironman703timberman-02-large-5546.png,IM 70.3 Timberman,America/New_York,standard,https://track.rtrt.me/e/IRM-TIMBERMAN703-2022,3496,0,,1038,,"Laconia NH, United States","['43.5279', '-71.4704']",US
779,IRM-WASHINGTON703-2022,2022-09-18,IRONMAN® 70.3® Washington,1663509000,/_imgss/events/IRM-WASHINGTON703-2022/1663128232_im22-703washington-qatar-logo-large-8779.png,IM 70.3 Washington,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-WASHINGTON703-2022,3495,0,,1228,,"Maple Valley WA, United States of America","['47.3664', '-122.0437']",US
780,IRM-WEYMOUTH703-2022,2022-09-18,IRONMAN® 70.3® Weymouth,1663480800,/_imgss/events/IRM-WEYMOUTH703-2022/1660624193_ironman-703-weymouth-logo-pos-9406.png,IM 70.3 Weymouth,Europe/London,metric,https://track.rtrt.me/e/IRM-WEYMOUTH703-2022,3494,0,,2008,,"Weymouth, United Kingdom","['50.61225', '-2.45854']",
781,IRM-ITALY703-2022,2022-09-18,IRONMAN® Italy Emilia-Romagna | IRONMAN® 70.3® Italy Emilia-Romagna,1663473600,/_imgss/events/IRM-ITALY703-2022/1663417252_im-emilia-romagna-logo-pos-dh-5981.png,IM & IM 70.3 Italy,Europe/Rome,metric,https://track.rtrt.me/e/IRM-ITALY703-2022,3493,0,,4730,,"Cervia RA, Italy","['44.25', '12.36667']",IT
782,IRM-DRESDEN703-2022,2022-09-18,IRONMAN® 70.3® Dresden,1663477200,/_imgss/events/IRM-DRESDEN703-2022/1652218969_703-logo-dresden-final-pos-1-large-8550.png,IM 70.3 Dresden,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-DRESDEN703-2022,3296,1,0,406,,"Dresden SN, Germany","['51.049329', '13.738144']",CH
783,IRM-SALALAH703-2022,2022-09-24,IRONMAN® 70.3® Salalah,1663986600,/_imgss/events/IRM-SALALAH703-2022/1659649067_ironman703-salalah-logo-pos-4532.png,IM 70.3 Salalah,Asia/Muscat,metric,https://track.rtrt.me/e/IRM-SALALAH703-2022,3497,0,,445,,"Salalah ZU, Oman","['17.01972', '54.08972']",AE
784,IRM-AUGUSTA703-2022,2022-09-25,IRONMAN® 70.3® Augusta,1664103300,/_imgss/events/IRM-AUGUSTA703-2022/1659649518_im21-703augusta-primary-logo-color-large-large-9597.png,IM 70.3 Augusta,America/New_York,standard,https://track.rtrt.me/e/IRM-AUGUSTA703-2022,3498,0,,1919,,"Augusta GA, United States","['33.44092', '-82.11807']",US
785,IRM-CHATTANOOGA-2022,2022-09-25,Little Debbie IRONMAN® Chattanooga,1664104800,/_imgss/events/IRM-CHATTANOOGA-2022/1663023722_im22-chattanooga-vinfast-mdotlogo-medal-1761.png,IM Chattanooga,America/New_York,standard,https://track.rtrt.me/e/IRM-CHATTANOOGA-2022,3502,0,,1475,,"Chattanooga TN, United States","['35.04617', '-85.30945']",US
786,IRM-WESTERNSYDNEY703-2022,2022-09-25,Qatar Airways IRONMAN® 70.3® Western Sydney,1664050500,/_imgss/events/IRM-WESTERNSYDNEY703-2022/1662643176_qatarairways-ironman703-westernsydney-logo-3226.png,IM 70.3 Western Sydney,Australia/Sydney,metric,https://track.rtrt.me/e/IRM-WESTERNSYDNEY703-2022,3500,0,,903,,"Sydney NSW, Australia","['-33.868', '151.21']",AU
787,IRM-COZUMEL703-2022,2022-09-25,Mazda IRONMAN® 70.3® Cozumel,1664106600,/_imgss/events/IRM-COZUMEL703-2022/1659649738_im-703-cozumel-1-02rs-large-9187.png,IM 70.3 Cozumel,America/Cancun,metric,https://track.rtrt.me/e/IRM-COZUMEL703-2022,3499,0,,1796,,"Cozumel QROO, Mexico","['20.50872', '-86.94839']",MX
788,IRM-INDIANA703-2022,2022-10-01,IRONMAN® 70.3® Muncie,1664622000,/_imgss/events/IRM-INDIANA703-2022/1663608039_im703muncie-01-large-large-7453.png,IM 70.3 Muncie,America/Indiana/Indianapolis,standard,https://track.rtrt.me/e/IRM-INDIANA703-2022,3535,0,,888,,"Muncie IN, United States","['40.26547', '-85.3681']",US
789,IRM-MEMPHIS703-2022,2022-10-01,St. Jude IRONMAN® 70.3® Memphis,1664625000,/_imgss/events/IRM-MEMPHIS703-2021/1631595633_stjude-703-memphis-large-4007.png,IM 70.3 Memphis,America/Chicago,standard,https://track.rtrt.me/e/IRM-MEMPHIS703-2022,3536,0,,1170,,"Memphis TN, United States of America","['35.149', '-90.0516']",US
790,IRM-DURBAN703-2022,2022-10-02,IRONMAN® 70.3® Durban,1664685900,/_imgss/events/IRM-DURBAN703-2022/1663576736_im21-ironman-703-durban-2022-isuzu-pos-1755.png,IM 70.3 Durban,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-DURBAN703-2022,3220,1,,1003,,"Durban, South Africa","['-29.85567', '31.03526']",ZA
791,IRM-BARCELONA-2022,2022-10-02,IRONMAN® Barcelona | IRONMAN® 70.3® Barcelona,1664691300,/_imgss/events/IRM-BARCELONA-2022/1661990211_im21-ironman-barcelona-rebrand-logo-2022-logo-pos-dh-1461.png,IM Barcelona,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-BARCELONA-2022,3537,0,,3057,,"Calella, Spain","['41.6147', '2.65736']",ES
792,IRM-KENTING703-2022,2022-10-02,Qubic IRONMAN® 70.3® Kenting,1664661600,/_imgss/events/IRM-KENTING703-2022/1663987984_logo-500p-703-8196.png,IM 70.3 Kenting,Asia/Taipei,metric,https://track.rtrt.me/e/IRM-KENTING703-2022,3442,0,,772,,"Checheng Township PIF, Taiwan","['22.0798', '120.746']",
793,IRM-WORLDCHAMPIONSHIP-2022,2022-10-06,VinFast IRONMAN® World Championship,1665072000,/_imgss/events/IRM-WORLDCHAMPIONSHIP-2022/1663617467_1st-priority-2022-vinfast-imwc-logo-large-8626.png,IRONMAN WC,Pacific/Honolulu,standard,https://track.rtrt.me/e/IRM-WORLDCHAMPIONSHIP-2022,35218,0,,4694,,"Kailua Kona HI, United States","['19.641941', '-155.996933']",ZA
794,IRM-LOMBOK703-2022,2022-10-08,Pertamina IRONMAN® 70.3® Lombok,1665181800,/_imgss/events/IRM-LOMBOK703-2022/1664786124_10-2-2022-ironman-703-lombok-logo-6323.png,IM70.3® Lombok,Asia/Makassar,metric,https://track.rtrt.me/e/IRM-LOMBOK703-2022,3538,0,,273,,"Lombok Barat NB, Indonesia","['-8.71667', '116.11667']",ID
795,IRM-VENICE703-2022,2022-10-09,IRONMAN® 70.3® Venice-Jesolo,1665294900,/_imgss/events/IRM-VENICE703-2021/1659650180_im-703-venice-jesolo-logo-pos-6543.png,70.3 Venice-Jesolo,Europe/Rome,metric,https://track.rtrt.me/e/IRM-VENICE703-2022,3501,0,,1210,,"Jesolo VE, Italy","['45.53311', '12.64475']",IT
796,IRM-WACO-2022,2022-10-15,IRONMAN® Waco,1665836700,/_imgss/events/IRM-WACO-2022/1664902804_ironmanwaco-color-1-large-7081.png,IM Waco,America/Chicago,standard,https://track.rtrt.me/e/IRM-WACO-2022,3555,0,,381,,"Waco TX, United States","['31.57182', '-97.14951']",US
797,IRM-NORTHCAROLINA703-2022,2022-10-15,IRONMAN® 70.3® North Carolina,1665832800,/_imgss/events/IRM-NORTHCAROLINA703-2022/1663258126_im703nc-01-large-cropped-2127.png,IM 70.3 NC,America/New_York,standard,https://track.rtrt.me/e/IRM-NORTHCAROLINA703-2022,35549,0,,2097,,"Wilmington NC, United States","['34.23497', '-77.946']",US
798,IRM-CASCAIS-2022,2022-10-15,IRONMAN® Portugal - Cascais | IRONMAN® 70.3® Portugal - Cascais,1665816000,/_imgss/events/IRM-CASCAIS-2022/1663256439_im21-ironman-cascais-pos-large-dh-233.png,IM & 70.3 Cascais,Europe/Lisbon,metric,https://track.rtrt.me/e/IRM-CASCAIS-2022,35537,0,,3211,,"Cascais, Portugal","['38.7062', '-9.39459']",PT
799,IRM-CROATIA703-2022,2022-10-16,"Plava Laguna IRONMAN® 703™ Poreč, Croatia",1665900000,/_imgss/events/IRM-CROATIA703-2022/1663261253_im21-logo-703-porec-pos-5631.png,IM 70.3 Poreč,Europe/Zagreb,metric,https://track.rtrt.me/e/IRM-CROATIA703-2022,3558,0,,805,,"Poreč 18, Croatia","['45.227383', '13.595694']",
800,IRM-ARIZONA703-2022,2022-10-16,IRONMAN® 70.3® Arizona,1665926400,/_imgss/events/IRM-ARIZONA703-2022/1663260431_im703az-01-01-large-large-7069.png,IM 70.3 Arizona,America/Phoenix,standard,https://track.rtrt.me/e/IRM-ARIZONA703-2022,3557,0,,1174,,"Tempe AZ, United States","['33.42551', '-111.93724']",US
801,IRM-WACO703-2022,2022-10-16,IRONMAN® 70.3® Waco,1665923100,/_imgss/events/IRM-WACO703-2022/1663259518_ironman703waco-large-8543.png,IM 70.3 Waco,America/Chicago,standard,https://track.rtrt.me/e/IRM-WACO703-2022,3556,0,,1323,,"Waco TX, United States","['31.57182', '-97.14951']",US
802,IRM-SUBICBAY5150-2022,2022-10-23,IRONMAN® 5i50™ Subic Bay Philippines,1666476000,/_imgss/events/IRM-SUBICBAY5150-2022/1664483019_alveo-5150-subic-bay-logo-large-6824.png,5i50 Subic Bay,Asia/Manila,metric,https://track.rtrt.me/e/IRM-SUBICBAY5150-2022,3582,0,,421,,"Bayan-Bayanan BAN, Philippines","['14.88', '120.46']",
803,IRM-CALIFORNIA-2022,2022-10-23,IRONMAN® California,1666532400,/_imgss/events/IRM-CALIFORNIA-2022/1666364612_new-im23-california-vinfast-naseries-mdotlogo-standard-large-large-2913.png,IM California,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-CALIFORNIA-2022,3581,0,,2337,,"Sacramento CA, United States","['38.581021', '-121.4939328']",US
804,IRM-SARDEGNA703-2022,2022-10-23,IRONMAN® 70.3® Sardegna,1666508400,/_imgss/events/IRM-SARDEGNA703-2022/1665509555_im21-ironman-703-sardegna-pos-8215.png,Sardegna 70.3,Europe/Rome,metric,https://track.rtrt.me/e/IRM-SARDEGNA703-2022,3580,0,,774,,"Santa Margherita di Pula CA, Italy","['38.926', '8.9134']",IT
805,IRM-GREECE703-2022,2022-10-23,"IRONMAN® 70.3® Vouliagmeni, Greece",1666501200,/_imgss/events/IRM-GREECE703-2022/1664481761_im21-ironman-703-greece-2022-pos-1850.png,IM 70.3 Vouliagmeni,Europe/Athens,metric,https://track.rtrt.me/e/IRM-GREECE703-2022,3579,0,,1279,,"Vouliagmeni G, Greece","['37.839027', '21.594258']",ES
